V1,V2,Gene1,Gene2
A0A024RBB6,P28749,CDK4,RBL1
A0A024R0I0,P28749,DYRK1B,RBL1
Q9HAW0,Q9NXE4,BRF2,SMPD4
O60861,Q96HA8,GAS7,WDYHV1
Q13530,Q9HAV4,SERINC3,XPO5
A0A024QZT0,Q13530,VDAC2,SERINC3
Q96PU8,Q9UKA9,QKI,PTBP2
A0A024QZF1,Q12934,NUP62,BFSP1
P61244,Q14204,MAX,DYNC1H1
P61244,Q8N9N5,MAX,BANP
Q13467,Q9UK32,FZD5,RPS6KA6
O43663,Q15834,PRC1,CCDC85B
P50570,P57060,DNM2,RWDD2B
Q13023,Q92736,AKAP6,RYR2
Q13023,Q96EV8,AKAP6,DTNBP1
P16333,Q13023,NCK1,AKAP6
L7RT18,Q13023,CRK,AKAP6
P13196,Q96L91,ALAS1,EP400
Q02952,Q08499,AKAP12,PDE4D
O43663,P35900,PRC1,KRT20
O43663,O94972,PRC1,TRIM37
A0A024R7H3,O43663,USHBP1,PRC1
O43663,O95239,PRC1,KIF4A
P00325,Q5VU43,ADH1B,PDE4DIP
Q8N9N5,Q96JM7,BANP,L3MBTL3
B0LPF3,Q13023,GRB2,AKAP6
P27986,Q13023,PIK3R1,AKAP6
A0A024R8E2,Q13023,ABL1,AKAP6
A0A024RD80,O15033,HSP90AB1,AREL1
P28749,Q13627,RBL1,DYRK1A
P12931,Q9NQC3,SRC,RTN4
P29590,Q8N9N5,PML,BANP
A0A024RDH2,Q9C035,UBE2D3,TRIM5
P00325,P29590,ADH1B,PML
Q13643,Q96AG3,FHL3,SLC25A46
Q8IVP5,Q96AG3,FUNDC1,SLC25A46
P55212,Q02818,CASP6,NUCB1
Q8N9N5,Q8TEC5,BANP,SH3RF2
A0A024R2W3,Q02952,PRKAR2A,AKAP12
Q8TEX9,Q9HAW0,IPO4,BRF2
Q12815,Q8N9N5,TROAP,BANP
Q8N9N5,Q9H1K1,BANP,ISCU
P46821,Q9P0W5,MAP1B,SCHIP1; IQCJ-SCHIP1
P49368,Q13151,CCT3,HNRNPA0
P18754,Q7Z699,RCC1,SPRED1
Q9ULL4,Q9Y2F9,PLXNB3,BTBD3
O14920,Q7Z434,IKBKB,MAVS
Q07021,Q7Z434,C1QBP,MAVS
A0A024R8E2,Q7Z434,ABL1,MAVS
Q7Z434,Q8IWA4,MAVS,MFN1
O00571,Q7Z434,DDX3X,MAVS
Q13568,Q7Z434,IRF5,MAVS
Q14139,Q7Z434,UBE4A,MAVS
O43353,Q7Z434,RIPK2,MAVS
P42224,Q7Z434,STAT1,MAVS
Q7Z434,Q9BYX4,MAVS,IFIH1
A0A024R5Q0,Q7Z434,NLRP3,MAVS
P09012,Q14011,SNRPA,CIRBP
P17542,Q01196,TAL1,RUNX1
P56524,Q13761,HDAC4,RUNX3
Q00765,Q6P1Q0,REEP5,LETMD1
Q00169,Q3SXM5,PITPNA,HSDL1
Q00169,Q15126,PITPNA,PMVK
Q96HA8,Q9BXI3,WDYHV1,NT5C1A
C0H5Y6,Q8N9N5,SPACA6,BANP
O95379,Q12974,TNFAIP8,PTP4A2
O43516,P13196,WIPF1,ALAS1
A0A024R0E2,Q9UBN6,CSDE1,TNFRSF10D
P56192,Q9UBN6,MARS,TNFRSF10D
O15067,Q9UBN6,PFAS,TNFRSF10D
Q14697,Q9UBN6,GANAB,TNFRSF10D
Q99460,Q9UBN6,PSMD1,TNFRSF10D
P35606,Q9UBN6,COPB2,TNFRSF10D
I4AY87,Q9UBN6,MIF,TNFRSF10D
P58546,Q9UBN6,MTPN,TNFRSF10D
P43487,Q9UBN6,RANBP1,TNFRSF10D
P34897,Q9UBN6,SHMT2,TNFRSF10D
G4XXL9,Q9UBN6,CYCS,TNFRSF10D
A0A024R158,Q9UBN6,SMC2L1,TNFRSF10D
Q9UBN6,Q9Y4L1,TNFRSF10D,HYOU1
P61604,Q9UBN6,HSPE1,TNFRSF10D
P33176,Q9UBN6,KIF5B,TNFRSF10D
P29401,Q9UBN6,TKT,TNFRSF10D
P11217,Q96HA8,PYGM,WDYHV1
P57060,Q92997,RWDD2B,DVL3
P57060,P60409,RWDD2B,KRTAP10-7
P57060,Q13422,RWDD2B,IKZF1
P57060,Q8N8K9,RWDD2B,KIAA1958
Q14192,Q8N9N5,FHL2,BANP
A0A024RDL8,Q96HA8,ASL,WDYHV1
P18754,Q8IZ69,RCC1,TRMT2A
A0A024RD11,P30154,PPP2R5D,PPP2R1B
P30154,P51449,PPP2R1B,RORC
O15042,Q86XP3,U2SURP,DDX42
P09234,Q86XP3,SNRPC,DDX42
Q14511,Q8N9N5,NEDD9,BANP
Q9HAW0,Q9NVI7,BRF2,ATAD3A
A9UGY9,O00264,ATG5,PGRMC1
A9UGY9,P36543,ATG5,ATP6V1E1
Q8IYR6,Q8NFG4,TMEFF1,FLCN
P46821,P61457,MAP1B,PCBD1
P61457,Q6ZNE5,PCBD1,ATG14
P00533,Q14204,EGFR,DYNC1H1
A0A024R932,Q6NYC1,C1orf155,JMJD6
Q4G0J3,Q6NYC1,LARP7,JMJD6
Q14938,Q6NYC1,NFIX,JMJD6
P62191,Q6NYC1,PSMC1,JMJD6
Q6NYC1,Q6UXX9,JMJD6,RSPO2
Q15573,Q6NYC1,TAF1A,JMJD6
Q01081,Q6NYC1,U2AF1,JMJD6
P30154,P63151,PPP2R1B,PPP2R2A
P25685,P49810,DNAJB1,PSEN2
P49841,Q13467,GSK3B,FZD5
P49810,Q14204,PSEN2,DYNC1H1
O95786,Q7Z2W4,DDX58,ZC3HAV1
Q17RB8,Q96HA8,LONRF1,WDYHV1
Q8WWZ3,Q96HA8,EDARADD,WDYHV1
A0A024R2F2,P09936,VHL,UCHL1
A0A024RCX5,P13196,CDKN1A,ALAS1
A0A024R2F2,O00264,VHL,PGRMC1
A0A024R2F2,Q00005,VHL,PPP2R2B
Q13467,Q9HAC8,FZD5,UBTD1
A0A024R274,O15370,SMAD4,SOX12
Q02952,Q13642,AKAP12,FHL1
Q96HA8,Q9BYQ4,WDYHV1,KRTAP9-2
P37840,Q5S007,SNCA,LRRK2
A4D1L5,Q9C035,UBE2H,TRIM5
Q5VVX9,Q9C035,UBE2U,TRIM5
P0DJD3,Q14011,RBMY1A1,CIRBP
P37840,P51693,SNCA,APLP1
P46821,Q5S007,MAP1B,LRRK2
A0A024R3C7,P22830,ATM,FECH
A0A024QYX5,P49591,FTSJ1,SARS
Q13467,Q9NQ48,FZD5,LZTFL1
A0A024R7K8,Q96C92,AP1M1,SDCCAG3
Q14765,Q99665,STAT4,IL12RB2
A0A024RB38,Q6NYC1,STAC3,JMJD6
Q6P3X3,Q9HAW0,TTC27,BRF2
A0A024R8H5,P34931,TRAF2,HSPA1L
A0A024R8H5,Q8N9N5,TRAF2,BANP
P52272,Q00653,HNRNPM,NFKB2
P52272,Q92844,HNRNPM,TANK
P52272,Q13233,HNRNPM,MAP3K1
P52272,Q15714,HNRNPM,TSC22D1
P52272,P62330,HNRNPM,ARF6
O75365,P52272,PTP4A3,HNRNPM
P52272,Q9Y5J5,HNRNPM,PHLDA3
O00141,P52272,SGK1,HNRNPM
P30480,P52272,HLA-B,HNRNPM
A0A024R7M1,P52272,RFXANK,HNRNPM
P52272,Q99459,HNRNPM,CDC5L
P52272,Q9BWF3,HNRNPM,RBM4
A0A024R7T3,P52272,HNRPF,HNRNPM
N0E4C7,P30154,CSNK2B,PPP2R1B
A0A024R7K8,Q96C92,AP1M1,SDCCAG3
O75381,Q96G25,PEX14,MED8
O95379,Q14315,TNFAIP8,FLNC
O75381,P22307,PEX14,SCP2
O75381,Q15067,PEX14,ACOX1
Q53NU3,Q8N9N5,tmp_locus_54,BANP
Q8N9N5,Q96BD5,BANP,PHF21A
P60709,Q96HA8,ACTB,WDYHV1
P28288,Q9HAW0,ABCD3,BRF2
Q5JVF3,Q9HAW0,PCID2,BRF2
Q8NBQ5,Q9HAW0,HSD17B11,BRF2
P24390,Q9HAW0,KDELR1,BRF2
Q6P474,Q9HAW0,PDXDC2P,BRF2
Q9HAW0,Q9Y679,BRF2,AUP1
O15260,Q9HAW0,SURF4,BRF2
Q96QU8,Q9HAW0,XPO6,BRF2
O95831,Q9HAW0,AIFM1,BRF2
P11177,Q9HAW0,PDHB,BRF2
Q9HAW0,Q9P031,BRF2,CCDC59
Q549N5,Q9HAW0,SRPRB,BRF2
Q01804,Q9HAW0,OTUD4,BRF2
A0A024R794,Q9HAW0,TNPO3,BRF2
P56192,Q9HAW0,MARS,BRF2
O60762,Q9HAW0,DPM1,BRF2
P09936,P0CG47,UCHL1,UBB
Q13530,Q9Y277,SERINC3,VDAC3
P52798,Q15375,EFNA4,EPHA7
Q6PIV2,Q8N9N5,FOXR1,BANP
A0A024R2Q3,Q02952,CTNNB1,AKAP12
O75554,Q14527,WBP4,HLTF
A0A024R4E1,P28360,NMNAT1,MSX1
Q13761,Q99623,RUNX3,PHB2
A0A024R2Q3,Q13761,CTNNB1,RUNX3
Q13761,Q9UQL6,RUNX3,HDAC5
A0A024RCR5,Q13761,BRD2,RUNX3
P30154,Q16537,PPP2R1B,PPP2R5E
O00264,P28288,PGRMC1,ABCD3
P09936,P63279,UCHL1,UBE2I
P00533,Q02952,EGFR,AKAP12
P05413,Q548N1,FABP3,VPS28
P00533,P37840,EGFR,SNCA
A0A024R126,P05413,NR4A1,FABP3
A0A024R8T0,P05413,ITGB4,FABP3
P05413,P56199,FABP3,ITGA1
A0MZ66,P05413,SHTN1,FABP3
Q15047,Q6NZ67,SETDB1,MZT2B
P06126,Q9NXV2,CD1A,KCTD5
Q96HA8,Q9BYR5,WDYHV1,KRTAP4-2
O00159,Q14240,MYO1C,EIF4A2
A0A024R8M9,Q86XP3,RECQL5,DDX42
Q15428,Q86XP3,SF3A2,DDX42
A0A024R625,Q14204,PPP4C,DYNC1H1
P20160,Q08G24,AZU1,CLEC4G
O14503,P30154,BHLHE40,PPP2R1B
P28360,Q9UNL4,MSX1,ING4
P37840,P68104,SNCA,EEF1A1
A0A024R1K8,Q86XP3,SF3A1,DDX42
Q15427,Q86XP3,SF3B4,DDX42
O43143,Q86XP3,DHX15,DDX42
Q86XP3,Q9UMS4,DDX42,PRPF19
Q8N9N5,Q8WW22,BANP,DNAJA4
Q8IUQ4,Q96HA8,SIAH1,WDYHV1
P30154,Q15172,PPP2R1B,PPP2R5A
P28749,Q08999,RBL1,RBL2
O43293,Q96IZ0,DAPK3,PAWR
O43172,O43447,PRPF4,PPIH
P11021,Q96IZ0,HSPA5,PAWR
Q96IZ0,Q99619,PAWR,SPSB2
P43243,Q9UKA9,MATR3,PTBP2
Q96A44,Q96IZ0,SPSB4,PAWR
A0A024QZS4,Q8N9N5,PPIF,BANP
P17020,Q14204,ZNF16,DYNC1H1
A0A024QZJ2,Q9C035,UBE2D1,TRIM5
P30154,Q99759,PPP2R1B,MAP3K3
A0A024RC34,P28749,RBBP8,RBL1
O00264,Q71F23,PGRMC1,CENPU
A0A024RD80,Q5SSJ5,HSP90AB1,HP1BP3
K9JA46,Q5SSJ5,EL52,HP1BP3
Q8N9N5,Q8NEG0,BANP,FAM71C
P28749,Q13574,RBL1,DGKZ
Q14011,Q9BS40,CIRBP,LXN
O94811,P37840,TPPP,SNCA
H3BTW2,Q96HA8,NECAB2,WDYHV1
Q8N9N5,Q9Y333,BANP,LSM2
O00159,Q9Y5J5,MYO1C,PHLDA3
A0A024RCX5,O15123,CDKN1A,ANGPT2
A0A024R2T6,P28749,DHX30,RBL1
P28749,Q9Y5X4,RBL1,NR2E3
P28749,Q16576,RBL1,RBBP7
P28749,Q15654,RBL1,TRIP6
A0A024R7I0,O00159,GIPC1,MYO1C
P28749,Q9Y605,RBL1,MRFAP1
D0PNI1,P28749,YWHAZ,RBL1
P28749,P41732,RBL1,TSPAN7
E5KTI5,P28749,NTHL1,RBL1
A0A024R8A6,P28749,NEK6,RBL1
P09467,Q8NFG4,FBP1,FLCN
G5E9B5,Q96C92,TFPT,SDCCAG3
A0A024R8A6,O00159,NEK6,MYO1C
P37840,P42858,SNCA,HTT
A0A024R688,Q9C035,MNAT1,TRIM5
P07910,Q9UKA9,HNRNPC,PTBP2
A0A024R2H1,P55212,SATB1,CASP6
P09326,Q9BZW8,CD48,CD244
Q5JZY3,Q8N9N5,EPHA10,BANP
P30154,Q13362,PPP2R1B,PPP2R5C
Q13467,Q6P3W7,FZD5,SCYL2
P48634,P52272,PRRC2A,HNRNPM
P52272,Q99558,HNRNPM,MAP3K14
P52272,Q04206,HNRNPM,RELA
P52272,Q15653,HNRNPM,NFKBIB
P52272,Q9UHD2,HNRNPM,TBK1
A0A024RAT1,P52272,LMO3,HNRNPM
O15479,P52272,MAGEB2,HNRNPM
P52272,Q6FII1,HNRNPM,LOC51064
P52272,Q14164,HNRNPM,IKBKE
P52272,Q9BUV8,HNRNPM,C20orf24
O43660,P52272,PLRG1,HNRNPM
O43670,P52272,ZNF207,HNRNPM
P25791,P52272,LMO2,HNRNPM
P52272,Q8NEA9,HNRNPM,GMCL2
P52272,Q99996,HNRNPM,AKAP9
P52272,Q8WW24,HNRNPM,TEKT4
P82650,Q9UBC1,MRPS22,NFKBIL1
O00159,O75365,MYO1C,PTP4A3
P09936,Q9UKE5,UCHL1,TNIK
O75365,O95831,PTP4A3,AIFM1
P19438,P55210,TNFRSF1A,CASP7
O95831,Q99759,AIFM1,MAP3K3
O95831,Q15047,AIFM1,SETDB1
Q9C0E2,Q9HAW0,XPO4,BRF2
P55317,Q6UXD5,FOXA1,SEZ6L2
P04183,Q6UXD5,TK1,SEZ6L2
E5KTA5,Q6UXD5,UNG,SEZ6L2
Q14088,Q9NQC3,RAB33A,RTN4
A2VCK2,Q8N9N5,DCDC2B,BANP
O00233,Q8N9N5,PSMD9,BANP
P19634,P63279,SLC9A1,UBE2I
P61978,Q13151,HNRNPK,HNRNPA0
P62841,Q13530,RPS15,SERINC3
Q9BYJ4,Q9C035,TRIM34,TRIM5
Q6NYC1,Q96IZ7,JMJD6,RSRC1
A0A024R7Z5,O95379,SDCBP,TNFAIP8
O00159,Q99759,MYO1C,MAP3K3
P41161,Q6UXD5,ETV5,SEZ6L2
O00159,Q9Y572,MYO1C,RIPK3
P43364,Q96HA8,MAGEA11,WDYHV1
A0A024RB22,O75381,SMARCC2,PEX14
O95831,O95831,AIFM1,AIFM1
Q8N9N5,Q96QF0,BANP,RAB3IP
Q03393,Q96HA8,PTS,WDYHV1
P13196,Q17RB0,ALAS1,RTL8B
P54253,Q14011,ATXN1,CIRBP
Q09472,Q9NXV2,EP300,KCTD5
P61978,Q14011,HNRNPK,CIRBP
P30480,Q9BWD1,HLA-B,ACAT2
Q8N9N5,Q96BZ8,BANP,LENG1
P55212,Q13526,CASP6,PIN1
A0A024R145,Q8NFG4,ALDOB,FLCN
P34820,Q8TEU8,BMP8B,WFIKKN2
O15111,Q7Z434,CHUK,MAVS
P22557,Q8N9N5,ALAS2,BANP
A0A024R8E2,Q9NQC3,ABL1,RTN4
P13674,Q15773,P4HA1,MLF2
Q59EK9,Q9P015,RUNDC3A,MRPL15
O75821,O95831,EIF3G,AIFM1
Q5T7W7,Q8NFG4,TSTD2,FLCN
O95831,Q15628,AIFM1,TRADD
P55210,P80303,CASP7,NUCB2
O75821,P37840,EIF3G,SNCA
A0A024R739,P00352,POT1,ALDH1A1
Q96HA8,Q9BYQ2,WDYHV1,KRTAP9-4
A0A024R2C0,P17542,TCF4,TAL1
O00159,Q9H9Y6,MYO1C,POLR1B
Q13530,Q99623,SERINC3,PHB2
Q14204,Q99623,DYNC1H1,PHB2
P17405,P55210,SMPD1,CASP7
P37840,Q01959,SNCA,SLC6A3
A8K7B7,Q00005,PPP2R1A,PPP2R2B
O00268,P42858,TAF4,HTT
P42858,Q9ULU4,HTT,ZMYND8
P42858,Q14204,HTT,DYNC1H1
P13674,P42858,P4HA1,HTT
O43172,Q92917,PRPF4,GPKOW
Q9HAW0,Q9Y678,BRF2,COPG1
P13196,Q9H7E9,ALAS1,C8orf33
P13196,P42338,ALAS1,PIK3CB
P13196,Q8TD31,ALAS1,CCHCR1
O60437,P13196,PPL,ALAS1
P13196,Q6P1J9,ALAS1,CDC73
P13196,Q4VC05,ALAS1,BCL7A
P13196,Q8TCT0,ALAS1,CERK
P13196,Q0P5Q0,ALAS1,TMSB4X
P13196,Q9Y2S7,ALAS1,POLDIP2
P13196,P63313,ALAS1,TMSB10
P13196,Q9NWW7,ALAS1,C2orf42
P13196,Q7Z614,ALAS1,SNX20
P13196,Q9Y473,ALAS1,ZNF175
P13196,Q9H788,ALAS1,SH2D4A
Q8NFG4,Q9NR45,FLCN,NANS
Q7Z434,Q9Y6K5,MAVS,OAS3
Q96AQ6,Q9ULU4,PBXIP1,ZMYND8
O94817,Q13151,ATG12,HNRNPA0
Q9BX70,Q9C035,BTBD2,TRIM5
O43172,O75554,PRPF4,WBP4
A0JLT2,P28360,MED19,MSX1
P30480,P31040,HLA-B,SDHA
O95140,Q9NX47,MFN2,MARCH5
O95393,Q13530,BMP10,SERINC3
O14925,Q9HAW0,TIMM23,BRF2
O00264,P23508,PGRMC1,MCC
O00264,Q9Y4K3,PGRMC1,TRAF6
O00264,Q9H9B4,PGRMC1,SFXN1
O00264,P10632,PGRMC1,CYP2C8
O00264,Q9Y3D7,PGRMC1,PAM16
O95831,Q9Y572,AIFM1,RIPK3
P23258,Q8WUM4,TUBG1,PDCD6IP
Q14011,Q5JVS0,CIRBP,HABP4
P36542,Q96IZ0,ATP5F1C,PAWR
P62070,Q96IZ0,RRAS2,PAWR
O95831,Q9Y3Q8,AIFM1,TSC22D4
P05413,P17301,FABP3,ITGA2
P42574,P55212,CASP3,CASP6
Q09472,Q13761,EP300,RUNX3
P63261,Q96HA8,ACTG1,WDYHV1
Q9BVK8,Q9HAW0,TMEM147,BRF2
A4QPA9,Q8N9N5,MAP2K1,BANP
O75618,P36543,DEDD,ATP6V1E1
A0A024R126,Q9NQC3,NR4A1,RTN4
P11309,Q8N9N5,PIM1,BANP
A0A024RCY2,P19634,MDFI,SLC9A1
Q8NFG4,Q9P1Z9,FLCN,CCDC180
Q7Z2X4,Q8N9N5,PID1,BANP
O95831,Q9BUV8,AIFM1,C20orf24
P08133,Q6P1J9,ANXA6,CDC73
Q14204,Q9BUV8,DYNC1H1,C20orf24
P08133,P40692,ANXA6,MLH1
Q8N9N5,Q9BVQ0,BANP,PRKCH
Q6P1L5,Q8N9N5,FAM117B,BANP
P49354,Q14151,FNTA,SAFB2
P43307,Q9HAW0,SSR1,BRF2
O00264,P30480,PGRMC1,HLA-B
A0A024R0H7,P52272,WDR77,HNRNPM
O95831,P30480,AIFM1,HLA-B
Q14204,Q9Y5V3,DYNC1H1,MAGED1
Q9HAW0,Q9UNL2,BRF2,SSR3
O95831,P40692,AIFM1,MLH1
P05413,Q59H18,FABP3,TNNI3K
A0A024R8U5,P52272,SFRS2,HNRNPM
A1A4H1,Q96HA8,CCDC102B,WDYHV1
P05413,P08648,FABP3,ITGA5
P05413,P05556,FABP3,ITGB1
O95405,Q9ULU4,ZFYVE9,ZMYND8
Q9HAW0,Q9UHI6,BRF2,DDX20
A0A024QZF1,P05413,NUP62,FABP3
I4EC15,Q9NQC3,HLA-DPB1,RTN4
Q96HA8,Q9UH03,WDYHV1,SEPT3
L7RT18,P17542,CRK,TAL1
P55212,P80303,CASP6,NUCB2
A8K6K3,P55212,MAP3K7IP1,CASP6
P00352,P05091,ALDH1A1,ALDH2
A0A024QZC4,P00352,P8,ALDH1A1
A8K6K3,P34931,MAP3K7IP1,HSPA1L
O95831,Q8NC60,AIFM1,NOA1
Q9BQ24,Q9NQC3,ZFYVE21,RTN4
A4D127,Q5SSJ5,MEOX2,HP1BP3
A0A024R4G8,Q96IZ0,SPSB1,PAWR
O75306,O75489,NDUFS2,NDUFS3
O75489,P51970,NDUFS3,NDUFA8
O75489,Q96S79,NDUFS3,RASL10B
Q6NYC1,Q8NAV1,JMJD6,PRPF38A
P04626,P08133,ERBB2,ANXA6
O00264,P39656,PGRMC1,DDOST
O00264,Q96BA8,PGRMC1,CREB3L1
O14641,Q16635,DVL2,TAZ
O00264,P16435,PGRMC1,POR
P42677,Q9NQC3,RPS27,RTN4
P11171,P36543,EPB41,ATP6V1E1
A0A024R883,P36543,ATP6V1G1,ATP6V1E1
P23508,P36543,MCC,ATP6V1E1
Q8WXF7,Q9NQC3,ATL1,RTN4
P55795,Q13151,HNRNPH2,HNRNPA0
Q9BQ24,Q9NQC3,ZFYVE21,RTN4
O95831,Q00653,AIFM1,NFKB2
P14678,Q8N9N5,SNRPB,BANP
A0A024RDL3,Q14011,PSPH,CIRBP
P17844,Q13151,DDX5,HNRNPA0
A0A024QZM9,P13196,PLAU,ALAS1
A0A090N7W4,P13196,CDK5,ALAS1
P04183,P13196,TK1,ALAS1
A0A024R8S3,P13196,SUMO2,ALAS1
Q96HA8,Q9BRK4,WDYHV1,LZTS2
P11171,P57060,EPB41,RWDD2B
P13196,Q8WW24,ALAS1,TEKT4
P13196,Q17RB8,ALAS1,LONRF1
P13196,Q6PF15,ALAS1,KLHL35
P13196,Q6P444,ALAS1,MTFR2
P13196,Q96H43,ALAS1,ZFYVE26
A0A024R6M6,Q14011,BAG5,CIRBP
A0A024R6M6,Q8N9N5,BAG5,BANP
P51787,Q99996,KCNQ1,AKAP9
A0A024R880,Q14527,CDK9,HLTF
P52272,Q9BQ04,HNRNPM,RBM4B
O95670,P36543,ATP6V1G2,ATP6V1E1
Q9H3U1,Q9HAW0,UNC45A,BRF2
A0A024R880,Q6NYC1,CDK9,JMJD6
P14678,Q14204,SNRPB,DYNC1H1
P04792,Q9NSE4,HSPB1,IARS2
Q96HA8,Q9H773,WDYHV1,DCTPP1
P01100,P46821,FOS,MAP1B
