V1,V2,Gene1,Gene2
P19174,P22681,PLCG1,CBL
P18627,Q03701,LAG3,CEBPZ
O43502,Q06609,RAD51C,RAD51
P19174,Q9Y2X7,PLCG1,GIT1
Q96C92,Q9Y2X7,SDCCAG3,GIT1
P42575,P55210,CASP2,CASP7
P55210,Q02078,CASP7,MEF2A
P55210,Q14814,CASP7,MEF2D
P49810,P55210,PSEN2,CASP7
P55210,Q13490,CASP7,BIRC2
P06454,P55210,PTMA,CASP7
A0A024RAE4,P55210,CDC42,CASP7
A0A024RDV3,P55210,RB1,CASP7
P55210,P98170,CASP7,XIAP
P10144,P55210,GZMB,CASP7
P15924,P55210,DSP,CASP7
P49768,P55210,PSEN1,CASP7
P55210,Q92851,CASP7,CASP10
P46934,P55210,NEDD4,CASP7
P55210,Q08378,CASP7,GOLGA3
O15392,P55210,BIRC5,CASP7
O15519,P55210,CFLAR,CASP7
P55210,P61289,CASP7,PSME3
A0A024R9J0,P55210,RAD21,CASP7
P55210,Q14203,CASP7,DCTN1
P55210,Q9HAW4,CASP7,CLSPN
P20160,P33981,AZU1,TTK
P31751,P98177,AKT2,FOXO4
A0A024R274,P98177,SMAD4,FOXO4
P19174,P50607,PLCG1,TUB
O14980,P98177,XPO1,FOXO4
P53355,Q15628,DAPK1,TRADD
P28476,P46821,GABRR2,MAP1B
P16581,P19174,SELE,PLCG1
Q9P2R6,Q9ULU4,RERE,ZMYND8
O60595,Q14213,IL12A,EBI3
P04899,P49798,GNAI2,RGS4
A0A024QZM3,P06730,EIF4EBP2,EIF4E
P06730,Q9BUB5,EIF4E,MKNK1
P15923,P52945,TCF3,PDX1
P14921,P17542,ETS1,TAL1
B0LPE5,P19174,AKT1,PLCG1
O75815,P00505,BCAR3,GOT2
P02489,Q96HA8,CRYAA,WDYHV1
O95273,Q9P015,CCNDBP1,MRPL15
O75815,Q96J88,BCAR3,EPSTI1
P19174,Q9UPX8,PLCG1,SHANK2
O15260,Q13530,SURF4,SERINC3
P34931,Q92844,HSPA1L,TANK
A0A024R162,Q8NFG4,HEMGN,FLCN
P55212,Q676U5,CASP6,ATG16L1
A0A024RD71,Q15628,TNFRSF21,TRADD
Q14204,Q9NRI5,DYNC1H1,DISC1
P19174,Q8IZP0,PLCG1,ABI1
P48729,Q9BT88,CSNK1A1,SYT11
P12236,Q15628,SLC25A6,TRADD
P17600,P37840,SYN1,SNCA
O43502,Q86YZ3,RAD51C,HRNR
A0A024QZ47,Q9BT88,APPBP2,SYT11
Q9BT88,Q9NQ11,SYT11,ATP13A2
Q8N9N5,Q9P0T4,BANP,ZNF581
O95379,Q8NBZ0,TNFAIP8,INO80E
O95751,Q96PV7,LDOC1,FAM193B
Q16513,Q96PV7,PKN2,FAM193B
A0A024R2S4,Q96PV7,CDC25A,FAM193B
Q07955,Q13151,SRSF1,HNRNPA0
P0CG48,Q14934,UBC,NFATC4
O00159,Q9P2S5,MYO1C,WRAP73
A0A024R2B6,O75815,SERPINB5,BCAR3
O15530,Q00005,PDPK1,PPP2R2B
Q13404,Q9C035,UBE2V1,TRIM5
A0A024RA90,Q9C035,UBE2D4,TRIM5
O43172,P56134,PRPF4,ATP5J2
Q5TZA2,Q8N8N0,CROCC,RNF152
Q13137,Q9UKA9,CALCOCO2,PTBP2
O60784,Q9UKA9,TOM1,PTBP2
Q9BWF3,Q9UKA9,RBM4,PTBP2
Q07666,Q9UKA9,KHDRBS1,PTBP2
Q14257,Q15628,RCN2,TRADD
P61088,Q9C035,UBE2N,TRIM5
Q8IYR0,Q8N9N5,CFAP206,BANP
P34931,Q13077,HSPA1L,TRAF1
P22392,Q13232,NME2,NME3
A0A024RD33,P49763,VEGF,PGF
Q13232,Q9NRR5,NME3,UBQLN4
Q13232,Q9Y5J5,NME3,PHLDA3
A0A024RBN1,Q9NQC3,PRKAB1,RTN4
P55212,Q12873,CASP6,CHD3
L7RXH5,Q99956,MAPK3,DUSP9
P36406,Q96PV7,TRIM23,FAM193B
O15085,P19174,ARHGEF11,PLCG1
Q14527,Q9Y5J5,HLTF,PHLDA3
P06730,Q04637,EIF4E,EIF4G1
P45877,Q8N9N5,PPIC,BANP
P16615,Q15628,ATP2A2,TRADD
O95947,Q99873,TBX6,PRMT1
A0A024RCN6,Q9UBN6,VARS,TNFRSF10D
P11586,Q9UBN6,MTHFD1,TNFRSF10D
P12268,Q9UBN6,IMPDH2,TNFRSF10D
P52272,Q9UBN6,HNRNPM,TNFRSF10D
Q13263,Q9UBN6,TRIM28,TNFRSF10D
Q9UBN6,Q9Y266,TNFRSF10D,NUDC
Q8IUC4,Q9UBN6,RHPN2,TNFRSF10D
Q08211,Q9UBN6,DHX9,TNFRSF10D
A0A024R1K8,Q9UBN6,SF3A1,TNFRSF10D
P49903,Q9UBN6,SEPHS1,TNFRSF10D
P35580,Q9UBN6,MYH10,TNFRSF10D
O75083,Q9UBN6,WDR1,TNFRSF10D
Q9HAV4,Q9UBN6,XPO5,TNFRSF10D
Q15393,Q9UBN6,SF3B3,TNFRSF10D
P14868,Q9UBN6,DARS,TNFRSF10D
P13797,Q9UBN6,PLS3,TNFRSF10D
Q13310,Q9UBN6,PABPC4,TNFRSF10D
A0A024R1T9,Q9UBN6,ACLY,TNFRSF10D
E5KNY5,Q9UBN6,LRPPRC,TNFRSF10D
A0A024RC65,Q9UBN6,IQGAP1,TNFRSF10D
Q09028,Q9UBN6,RBBP4,TNFRSF10D
Q8WUM4,Q9UBN6,PDCD6IP,TNFRSF10D
P27797,Q9UBN6,CALR,TNFRSF10D
P15170,Q9UBN6,GSPT1,TNFRSF10D
P62191,Q9UBN6,PSMC1,TNFRSF10D
P45974,Q9UBN6,USP5,TNFRSF10D
P50591,Q9UBN6,TNFSF10,TNFRSF10D
A0A024RE22,Q7Z434,KCNIP3,MAVS
Q14011,Q15428,CIRBP,SF3A2
P19174,Q13087,PLCG1,PDIA2
D3DR86,P34931,NFKB2,HSPA1L
D3DR86,P30154,NFKB2,PPP2R1B
O15230,P05549,LAMA5,TFAP2A
O95831,P20333,AIFM1,TNFRSF1B
P21359,Q14204,NF1,DYNC1H1
P34931,Q99558,HSPA1L,MAP3K14
O43502,Q8IZS8,RAD51C,CACNA2D3
O95947,Q6P1W5,TBX6,C1orf94
O14980,P18754,XPO1,RCC1
P18754,P48729,RCC1,CSNK1A1
O75815,P18754,BCAR3,RCC1
P18754,Q9Y4K3,RCC1,TRAF6
P18754,P62826,RCC1,RAN
P18754,P51693,RCC1,APLP1
P18754,Q5T3J3,RCC1,LRIF1
P18754,Q99832,RCC1,CCT7
A0A024RAX7,P18754,CSAD,RCC1
O95865,P18754,DDAH2,RCC1
P18754,P62879,RCC1,GNB2
P18754,P55084,RCC1,HADHB
P11177,P18754,PDHB,RCC1
P18754,P27694,RCC1,RPA1
P18754,Q04724,RCC1,TLE1
K7PPA8,P18754,TP53,RCC1
P18754,Q13509,RCC1,TUBB3
P18754,Q13432,RCC1,UNC119
O43741,Q8N9N5,PRKAB2,BANP
O15230,Q15796,LAMA5,SMAD2
A0A024RBB6,P37840,CDK4,SNCA
Q17RD7,Q9NQC3,SYT16,RTN4
Q13064,Q9C035,MKRN3,TRIM5
Q53G59,Q96HA8,KLHL12,WDYHV1
O00264,P22392,PGRMC1,NME2
P22392,Q9NQC3,NME2,RTN4
A0A075DDR2,Q8IUX1,MRFAP1L1,TMEM126B
O43541,P62942,SMAD6,FKBP1A
A0A024R7W9,P09936,COPS5,UCHL1
P30480,P51149,HLA-B,RAB7A
P23508,P51149,MCC,RAB7A
P51149,Q14164,RAB7A,IKBKE
A0A024RBN1,P51149,PRKAB1,RAB7A
P50570,P51149,DNM2,RAB7A
P51149,Q5JPT6,RAB7A,SH3KBP1
C7S316,P51787,KCNE1,KCNQ1
P60410,Q9Y5Y7,KRTAP10-8,LYVE1
O75167,P19174,PHACTR2,PLCG1
P26368,Q13151,U2AF2,HNRNPA0
L7RSL3,P19174,FLT1,PLCG1
A0A024R5Y1,Q9NQC3,SPG21,RTN4
P19174,P47928,PLCG1,ID4
Q14527,Q9H832,HLTF,UBE2Z
O75815,Q96AG4,BCAR3,LRRC59
P02795,Q8TE69,MT2A,CXorf40A
O00159,P22087,MYO1C,FBL
Q14011,Q15415,CIRBP,RBMY1J
P46821,P62136,MAP1B,PPP1CA
O00295,P50222,TULP2,MEOX2
O75489,P12544,NDUFS3,GZMA
P23284,Q8N9N5,PPIB,BANP
P19174,Q92918,PLCG1,MAP4K1
A0A024R1N4,P18669,XRCC6,PGAM1
Q9NQC3,Q9Y5P4,RTN4,COL4A3BP
P19174,Q05996,PLCG1,ZP2
P55072,Q96HA8,VCP,WDYHV1
A0A024RCY2,Q96HA8,MDFI,WDYHV1
Q96HA8,Q9UL45,WDYHV1,BLOC1S6
P61457,Q96HA8,PCBD1,WDYHV1
P38432,Q96HA8,COIL,WDYHV1
O95259,Q96HA8,KCNH1,WDYHV1
Q08379,Q96HA8,GOLGA2,WDYHV1
Q08AM6,Q96HA8,VAC14,WDYHV1
Q15323,Q96HA8,KRT31,WDYHV1
A0A024RC45,Q96HA8,KCTD1,WDYHV1
I4AY87,Q96HA8,MIF,WDYHV1
P49247,Q96HA8,RPIA,WDYHV1
Q92698,Q96HA8,RAD54L,WDYHV1
Q96HA8,Q9NQ48,WDYHV1,LZTFL1
Q00765,Q9UI14,REEP5,RABAC1
O76061,O95831,STC2,AIFM1
P19174,Q9H5I1,PLCG1,SUV39H2
Q13530,Q9P035,SERINC3,HACD3
P19174,Q15036,PLCG1,SNX17
P43351,Q14191,RAD52,WRN
P60370,Q96HA8,KRTAP10-5,WDYHV1
P19174,Q13393,PLCG1,PLD1
P23258,Q6NZ67,TUBG1,MZT2B
Q7Z434,Q9NQC7,MAVS,CYLD
B0LPF3,P51787,GRB2,KCNQ1
O95947,Q96LI6,TBX6,HSFY2
O94842,O95947,TOX4,TBX6
B0LPF3,P19174,GRB2,PLCG1
P46379,Q7Z434,BAG6,MAVS
P55212,Q53GL7,CASP6,PARP10
Q6NYC1,Q9Y4E5,JMJD6,ZNF451
O95786,Q7Z434,DDX58,MAVS
Q7Z434,Q86WV6,MAVS,TMEM173
O15067,O75815,PFAS,BCAR3
Q8WUI4,Q9BZS1,HDAC7,FOXP3
P27708,Q15628,CAD,TRADD
O75815,Q9NRW7,BCAR3,VPS45
O95373,Q15628,IPO7,TRADD
Q14011,Q5VWX1,CIRBP,KHDRBS2
P46821,Q9H2C0,MAP1B,GAN
P09936,Q9Y4K3,UCHL1,TRAF6
P00533,P09936,EGFR,UCHL1
P09936,P13591,UCHL1,NCAM1
P09936,P56537,UCHL1,EIF6
N0E4C7,P31040,CSNK2B,SDHA
O00442,P22087,RTCA,FBL
B3KSH4,Q9C035,HIP2,TRIM5
Q13151,Q14011,HNRNPA0,CIRBP
A0A024QZK8,Q13151,HNRPH3,HNRNPA0
Q5TF85,Q9UBS8,FAM46A,RNF14
Q14204,Q5TF85,DYNC1H1,FAM46A
O14490,P19174,DLGAP1,PLCG1
Q53FD0,Q8N9N5,ZC2HC1C,BANP
P08631,P19174,HCK,PLCG1
A0A024RB45,O95379,PRR13,TNFAIP8
B2R6Q4,P08069,CSK,IGF1R
L7RT18,P08069,CRK,IGF1R
P08069,P29353,IGF1R,SHC1
P08069,Q6PIS1,IGF1R,SLC23A3
P08069,P22223,IGF1R,CDH3
P08069,P49407,IGF1R,ARRB1
P08069,Q14449,IGF1R,GRB14
P08069,Q01995,IGF1R,TAGLN
A0A024R2Q3,P08069,CTNNB1,IGF1R
P08069,P40763,IGF1R,STAT3
P08069,Q92569,IGF1R,PIK3R3
P08069,P09630,IGF1R,HOXC6
P08069,Q9Y337,IGF1R,KLK5
B2RBR3,P08069,LYPD3,IGF1R
P08069,Q9BTC8,IGF1R,MTA3
P08069,P11245,IGF1R,NAT2
A0A024R305,P08069,BAP1,IGF1R
P08069,Q14258,IGF1R,TRIM25
P08069,Q9NRW7,IGF1R,VPS45
O00459,P08069,PIK3R2,IGF1R
A0A024R499,P08069,IRS1,IGF1R
P08069,P20936,IGF1R,RASA1
P05019,P08069,IGF1,IGF1R
A8K3M3,P08069,PTPN1,IGF1R
D0PNI1,P08069,YWHAZ,IGF1R
P08069,P31946,IGF1R,YWHAB
O95273,P15923,CCNDBP1,TCF3
P15923,Q02363,TCF3,ID2
E9KL23,P15923,SERPINA1,TCF3
O75593,P15923,FOXH1,TCF3
O43541,O75582,SMAD6,RPS6KA5
P37840,Q5VU43,SNCA,PDE4DIP
P15923,P17542,TCF3,TAL1
O75815,P12268,BCAR3,IMPDH2
P35573,Q9UKG1,AGL,APPL1
P55210,P98170,CASP7,XIAP
O00442,Q9Y3B4,RTCA,SF3B6
A0A024R782,P19835,BPGM,CEL
O43741,P55212,PRKAB2,CASP6
P06241,P34820,FYN,BMP8B
A8K401,P46821,PHB,MAP1B
P34820,Q96NZ8,BMP8B,WFIKKN1
K9JA46,Q15628,EL52,TRADD
Q13467,Q7Z7G0,FZD5,ABI3BP
P60903,Q14527,S100A10,HLTF
P09936,P83916,UCHL1,CBX1
Q9BPW8,Q9HA65,NIPSNAP1,TBC1D17
A0A024R6P0,P00325,SERPINA3,ADH1B
P43351,Q06609,RAD52,RAD51
D3DU92,O43172,RNPS1,PRPF4
O43172,Q01081,PRPF4,U2AF1
P60520,Q14204,GABARAPL2,DYNC1H1
P60520,Q00005,GABARAPL2,PPP2R2B
P60520,Q9BPW8,GABARAPL2,NIPSNAP1
A4D2P1,P19174,RAC1,PLCG1
O00295,Q96SB4,TULP2,SRPK1
O43502,O43543,RAD51C,XRCC2
A0A024R6K1,Q9NP66,CCNK,HMG20A
A0A024QZW3,P09936,RANBP9,UCHL1
P34931,Q00653,HSPA1L,NFKB2
P34931,Q15653,HSPA1L,NFKBIB
P34931,Q01201,HSPA1L,RELB
A0A024QZU0,P34931,RIPK1,HSPA1L
O43353,P34931,RIPK2,HSPA1L
P34931,Q9Y572,HSPA1L,RIPK3
O43318,P34931,MAP3K7,HSPA1L
P20333,P34931,TNFRSF1B,HSPA1L
P34931,Q15628,HSPA1L,TRADD
O14920,P34931,IKBKB,HSPA1L
P34931,Q99759,HSPA1L,MAP3K3
Q9GZV5,Q9NQC3,WWTR1,RTN4
A0A024R1N4,P36543,XRCC6,ATP6V1E1
A0A024R843,Q9C035,TRIM32,TRIM5
O43318,P34931,MAP3K7,HSPA1L
P34931,Q13233,HSPA1L,MAP3K1
K7PPA8,P34931,TP53,HSPA1L
O75815,P55072,BCAR3,VCP
Q9H8W4,Q9NQC3,PLEKHF2,RTN4
O95379,Q9H8W4,TNFAIP8,PLEKHF2
P37840,Q96N67,SNCA,DOCK7
O43439,Q96HA8,CBFA2T2,WDYHV1
P14923,Q96HA8,JUP,WDYHV1
P15531,Q96HA8,NME1,WDYHV1
Q15645,Q96HA8,TRIP13,WDYHV1
P12004,P18669,PCNA,PGAM1
A1L306,Q96HA8,TNR,WDYHV1
O95848,Q96HA8,NUDT14,WDYHV1
P00492,Q96HA8,HPRT1,WDYHV1
P20807,Q96HA8,CAPN3,WDYHV1
P41212,Q96HA8,ETV6,WDYHV1
P14373,Q96HA8,TRIM27,WDYHV1
Q01850,Q96HA8,CDR2,WDYHV1
Q13867,Q96HA8,BLMH,WDYHV1
Q5JR59,Q96HA8,MTUS2,WDYHV1
Q96GX9,Q96HA8,APIP,WDYHV1
O60547,Q96HA8,GMDS,WDYHV1
Q8NA82,Q96HA8,MARCH10,WDYHV1
Q96BR9,Q96HA8,ZBTB8A,WDYHV1
Q96HA8,Q9BV19,WDYHV1,C1orf50
Q96HA8,Q9UI14,WDYHV1,RABAC1
Q96HA8,Q9BXD5,WDYHV1,NPL
Q96HA8,Q9BYN7,WDYHV1,ZNF341
Q96HA8,Q9BYV2,WDYHV1,TRIM54
Q14749,Q96HA8,GNMT,WDYHV1
P06730,Q9NRG4,EIF4E,SMYD2
P06730,P60842,EIF4E,EIF4A1
P06730,Q9Y4K3,EIF4E,TRAF6
B3KUN1,P06730,PPP2CA,EIF4E
O95831,Q63ZY3,AIFM1,KANK2
O95831,Q63ZY3,AIFM1,KANK2
P06730,P14373,EIF4E,TRIM27
P06730,Q13541,EIF4E,EIF4EBP1
O60516,P06730,EIF4EBP3,EIF4E
P06730,Q9BUB5,EIF4E,MKNK1
P55210,Q13490,CASP7,BIRC2
P10275,Q9UBS8,AR,RNF14
A0A024QZT7,Q13530,KDELR2,SERINC3
P26371,Q96HA8,KRTAP5-9,WDYHV1
P10275,P19174,AR,PLCG1
P61968,Q8N9N5,LMO4,BANP
O43541,Q13950,SMAD6,RUNX2
O75815,P35637,BCAR3,FUS
P07437,Q15628,TUBB,TRADD
Q92949,Q9UJA5,FOXJ1,TRMT6
P13196,Q5W5X9,ALAS1,TTC23
A0A024R2Q2,Q9UBS8,UBE2E2,RNF14
B4DJ51,Q15628,CALM1,TRADD
O43504,Q14765,LAMTOR5,STAT4
P62837,Q9UBS8,UBE2D2,RNF14
Q96HA8,Q9BPX1,WDYHV1,HSD17B14
Q13287,Q14765,NMI,STAT4
O95831,Q8IX03,AIFM1,WWC1
A0A024R052,O95831,TNFRSF14,AIFM1
O00338,Q14527,SULT1C2,HLTF
Q8N6L0,Q9NQ35,CCDC155,NRIP3
P31040,Q16595,SDHA,FXN
P08670,Q15628,VIM,TRADD
P52294,Q9HD26,KPNA1,GOPC
Q15714,Q96HA8,TSC22D1,WDYHV1
A0A024RB45,Q9NQC3,PRR13,RTN4
A0A024R7T3,Q13151,HNRPF,HNRNPA0
P15923,P50553,TCF3,ASCL1
P15923,P41134,TCF3,ID1
Q96C92,Q9Y2X7,SDCCAG3,GIT1
A0A024R5T1,P15923,TCF12,TCF3
P04792,P82251,HSPB1,SLC7A9
P15923,Q9Y4C2,TCF3,TCAF1
O75461,Q00765,E2F6,REEP5
P08670,P37840,VIM,SNCA
P09936,Q14164,UCHL1,IKBKE
O43396,Q9P0V3,TXNL1,SH3BP4
P04156,Q14011,PRNP,CIRBP
A0A024R2F2,P51149,VHL,RAB7A
A9UGY9,P51149,ATG5,RAB7A
P51149,Q9Y4K3,RAB7A,TRAF6
P29372,P51149,MPG,RAB7A
P51149,P60520,RAB7A,GABARAPL2
A0A024R438,P51149,ATG9A,RAB7A
O75815,Q86V15,BCAR3,CASZ1
P32929,Q96HA8,CTH,WDYHV1
O75815,Q96JY6,BCAR3,PDLIM2
O75815,P09630,BCAR3,HOXC6
O75815,Q9BTC8,BCAR3,MTA3
O75815,Q92748,BCAR3,THRSP
A0A024QZQ1,P98177,SIRT1,FOXO4
A0A024R8E2,P34820,ABL1,BMP8B
P55212,Q9Y6K9,CASP6,IKBKG
O75815,Q15631,BCAR3,TSN
O15294,P98177,OGT,FOXO4
P31947,Q96HA8,SFN,WDYHV1
P31947,P98177,SFN,FOXO4
O75553,Q96HA8,DAB1,WDYHV1
L7RSL3,P49763,FLT1,PGF
Q7Z434,Q9Y6K9,MAVS,IKBKG
O43541,O95630,SMAD6,STAMBP
Q9BTT6,Q9P2H0,LRRC1,CEP126
Q13467,Q5S007,FZD5,LRRK2
A0A024QYX5,Q00005,FTSJ1,PPP2R2B
O95140,Q5S007,MFN2,LRRK2
P11142,Q14527,HSPA8,HLTF
O95947,Q93062,TBX6,RBPMS
Q8N9N5,Q93062,BANP,RBPMS
Q93062,Q96HA8,RBPMS,WDYHV1
P06730,Q63ZY3,EIF4E,KANK2
P04626,P19174,ERBB2,PLCG1
P15923,Q02535,TCF3,ID3
P49591,Q8IXJ6,SARS,SIRT2
P30504,P49591,HLA-C,SARS
P49591,Q9UKE5,SARS,TNIK
Q9NTI2,Q9NV96,ATP8A2,TMEM30A
P10912,P19174,GHR,PLCG1
P19174,Q9BYB0,PLCG1,SHANK3
A0A024R084,P37840,SDF4,SNCA
P17482,P17542,HOXB9,TAL1
O15230,P11047,LAMA5,LAMC1
A0A024RDU9,Q00169,GTF2F2,PITPNA
P19174,Q9BWF2,PLCG1,TRAIP
A0A024R7Z5,Q96C92,SDCBP,SDCCAG3
Q00169,Q8NB16,PITPNA,MLKL
P52294,Q13255,KPNA1,GRM1
P60842,Q7Z2W4,EIF4A1,ZC3HAV1
P09012,Q9UKA9,SNRPA,PTBP2
Q96M91,Q9NP66,CFAP53,HMG20A
A0A024R939,Q13467,RGS2,FZD5
Q93009,Q9ULU4,USP7,ZMYND8
P26196,Q96C92,DDX6,SDCCAG3
N0E4C7,Q00169,CSNK2B,PITPNA
P09619,P19174,PDGFRB,PLCG1
Q13158,Q15628,FADD,TRADD
P08670,Q96C92,VIM,SDCCAG3
A0A024R939,Q00765,RGS2,REEP5
Q13748,Q15628,TUBA3D,TRADD
Q14204,Q9Y6K9,DYNC1H1,IKBKG
B3KUN1,P28749,PPP2CA,RBL1
P28749,Q9BUH8,RBL1,BEGAIN
A0A024QZC1,P28749,CD2BP2,RBL1
P28749,Q9NPF0,RBL1,CD320
P28749,P63167,RBL1,DYNLL1
P28749,P29323,RBL1,EPHB2
P28749,Q9ULA0,RBL1,DNPEP
P28749,Q9P1U1,RBL1,ACTR3B
P28749,Q16659,RBL1,MAPK6
P28749,Q14653,RBL1,IRF3
P28749,Q00534,RBL1,CDK6
A0A024RBB6,P28749,CDK4,RBL1
A0A024R0I0,P28749,DYRK1B,RBL1
O75815,P21860,BCAR3,ERBB3
P19174,P21860,PLCG1,ERBB3
Q8WUI4,Q9BZL6,HDAC7,PRKD2
P19174,Q9UNH6,PLCG1,SNX7
O60861,Q96HA8,GAS7,WDYHV1
Q13530,Q9HAV4,SERINC3,XPO5
A0A024QZT0,Q13530,VDAC2,SERINC3
Q96PU8,Q9UKA9,QKI,PTBP2
P61244,Q14204,MAX,DYNC1H1
P61244,Q8N9N5,MAX,BANP
Q13467,Q9UK32,FZD5,RPS6KA6
O43663,Q15834,PRC1,CCDC85B
P13196,Q96L91,ALAS1,EP400
Q02952,Q08499,AKAP12,PDE4D
O43663,P35900,PRC1,KRT20
O43663,O94972,PRC1,TRIM37
A0A024R7H3,O43663,USHBP1,PRC1
O43663,O95239,PRC1,KIF4A
P00325,Q5VU43,ADH1B,PDE4DIP
A0A024RDH2,Q9UBS8,UBE2D3,RNF14
Q8N9N5,Q96JM7,BANP,L3MBTL3
O43493,P19174,TGOLN2,PLCG1
A0A024RD80,Q15628,HSP90AB1,TRADD
A0A024RD80,O15033,HSP90AB1,AREL1
P28749,Q13627,RBL1,DYRK1A
A0A0A6YY93,P52294,-,KPNA1
P12931,Q9NQC3,SRC,RTN4
P05023,Q15628,ATP1A1,TRADD
P29590,Q8N9N5,PML,BANP
A0A024RDH2,Q9C035,UBE2D3,TRIM5
P00325,P29590,ADH1B,PML
Q13643,Q96AG3,FHL3,SLC25A46
Q8IVP5,Q96AG3,FUNDC1,SLC25A46
O75815,O95197,BCAR3,RTN3
O95989,Q00765,NUDT3,REEP5
P55212,Q02818,CASP6,NUCB1
Q8N9N5,Q8TEC5,BANP,SH3RF2
O75469,Q14934,NR1I2,NFATC4
A0A024R2W3,Q02952,PRKAR2A,AKAP12
Q12815,Q8N9N5,TROAP,BANP
Q03393,Q9P2Z0,PTS,THAP10
Q8N9N5,Q9H1K1,BANP,ISCU
P19174,P20273,PLCG1,CD22
P46821,Q9P0W5,MAP1B,SCHIP1
P49368,Q13151,CCT3,HNRNPA0
O60235,P26927,TMPRSS11D,MST1
P18754,Q7Z699,RCC1,SPRED1
Q9ULL4,Q9Y2F9,PLXNB3,BTBD3
P23396,Q15628,RPS3,TRADD
O14920,Q7Z434,IKBKB,MAVS
Q07021,Q7Z434,C1QBP,MAVS
A0A024R8E2,Q7Z434,ABL1,MAVS
Q7Z434,Q8IWA4,MAVS,MFN1
O00571,Q7Z434,DDX3X,MAVS
Q13568,Q7Z434,IRF5,MAVS
Q14139,Q7Z434,UBE4A,MAVS
O43353,Q7Z434,RIPK2,MAVS
P42224,Q7Z434,STAT1,MAVS
Q7Z434,Q9BYX4,MAVS,IFIH1
A0A024R5Q0,Q7Z434,NLRP3,MAVS
P09012,Q14011,SNRPA,CIRBP
P17542,Q01196,TAL1,RUNX1
P40763,P52294,STAT3,KPNA1
O75815,Q9Y265,BCAR3,RUVBL1
O43396,Q15008,TXNL1,PSMD6
Q00765,Q6P1Q0,REEP5,LETMD1
Q00169,Q3SXM5,PITPNA,HSDL1
Q00169,Q15126,PITPNA,PMVK
Q96HA8,Q9BXI3,WDYHV1,NT5C1A
C0H5Y6,Q8N9N5,SPACA6,BANP
O95379,Q12974,TNFAIP8,PTP4A2
A0A024QZF2,P19174,RRAS,PLCG1
O43516,P13196,WIPF1,ALAS1
A0A024R0E2,Q9UBN6,CSDE1,TNFRSF10D
P56192,Q9UBN6,MARS,TNFRSF10D
O15067,Q9UBN6,PFAS,TNFRSF10D
Q14697,Q9UBN6,GANAB,TNFRSF10D
Q99460,Q9UBN6,PSMD1,TNFRSF10D
P35606,Q9UBN6,COPB2,TNFRSF10D
I4AY87,Q9UBN6,MIF,TNFRSF10D
P58546,Q9UBN6,MTPN,TNFRSF10D
P43487,Q9UBN6,RANBP1,TNFRSF10D
P34897,Q9UBN6,SHMT2,TNFRSF10D
G4XXL9,Q9UBN6,CYCS,TNFRSF10D
A0A024R158,Q9UBN6,SMC2L1,TNFRSF10D
Q9UBN6,Q9Y4L1,TNFRSF10D,HYOU1
P61604,Q9UBN6,HSPE1,TNFRSF10D
P33176,Q9UBN6,KIF5B,TNFRSF10D
P29401,Q9UBN6,TKT,TNFRSF10D
P11217,Q96HA8,PYGM,WDYHV1
P06730,Q04743,EIF4E,EMX2
A5D8V6,P55347,VPS37C,PKNOX1
O75815,Q92945,BCAR3,KHSRP
P19174,P26951,PLCG1,IL3RA
Q14192,Q8N9N5,FHL2,BANP
A0A024R9G7,O75815,ATAD2,BCAR3
A0A024RDL8,Q96HA8,ASL,WDYHV1
P18754,Q8IZ69,RCC1,TRMT2A
A0A024RD11,P30154,PPP2R5D,PPP2R1B
P30154,P51449,PPP2R1B,RORC
O15042,Q86XP3,U2SURP,DDX42
P09234,Q86XP3,SNRPC,DDX42
O75815,Q14511,BCAR3,NEDD9
Q14511,Q8N9N5,NEDD9,BANP
Q15628,Q9NVI7,TRADD,ATAD3A
A9UGY9,O00264,ATG5,PGRMC1
A9UGY9,P36543,ATG5,ATP6V1E1
Q8IYR6,Q8NFG4,TMEFF1,FLCN
P46821,P61457,MAP1B,PCBD1
P61457,Q6ZNE5,PCBD1,ATG14
P00533,Q14204,EGFR,DYNC1H1
P00533,Q8WUI4,EGFR,HDAC7
A0A024R932,Q6NYC1,C1orf155,JMJD6
Q4G0J3,Q6NYC1,LARP7,JMJD6
Q14938,Q6NYC1,NFIX,JMJD6
P62191,Q6NYC1,PSMC1,JMJD6
Q6NYC1,Q6UXX9,JMJD6,RSPO2
Q15573,Q6NYC1,TAF1A,JMJD6
Q01081,Q6NYC1,U2AF1,JMJD6
A4D1D2,Q86VI4,ABCB1,LAPTM4B
P30154,P63151,PPP2R1B,PPP2R2A
P49841,Q13467,GSK3B,FZD5
P19174,P78314,PLCG1,SH3BP2
P49810,Q14204,PSEN2,DYNC1H1
Q14934,Q96RG2,NFATC4,PASK
O95786,Q7Z2W4,DDX58,ZC3HAV1
Q17RB8,Q96HA8,LONRF1,WDYHV1
O75815,Q9UBP4,BCAR3,DKK3
Q8WWZ3,Q96HA8,EDARADD,WDYHV1
A0A024R2F2,P09936,VHL,UCHL1
A0A024RCX5,P13196,CDKN1A,ALAS1
A0A024R2F2,O00264,VHL,PGRMC1
A0A024R2F2,Q00005,VHL,PPP2R2B
Q13467,Q9HAC8,FZD5,UBTD1
A0A024R274,O15370,SMAD4,SOX12
Q02952,Q13642,AKAP12,FHL1
