"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"16978","4.06810491","0.0","0.2458147","0.0","1","6","false","IDH1","26.0","1","0","0","0.65909945","false","0","IDH1","0","0.0"
"16980","4.04357022","0.0","0.2473062","0.0","1","7","false","ATG10","55.0","1","0","0","0.66182553","false","0","ATG10","0","0.0"
"16984","6.16285956","0.0","0.16226234","0.0","1","8","false","KRTAP10-3","4.0","1","0","0","0.42634894","false","0","KRTAP10-3","0","0.0"
"16986","4.07910321","0.0","0.24515192","0.0","1","6","false","DKFZp781O1323","51.0","1","0","0","0.65787742","false","0","DKFZp781O1323","0","0.0"
"16990","4.06345178","0.0","0.24609619","0.0","1","7","false","ACTA2","41.0","1","0","0","0.65961647","false","0","ACTA2","0","0.0"
"16992","3.56133672","0.00472205","0.28079344","0.07142857","9","6","false","HLA-B","68.5","9","0","1","0.71540703","false","0","HLA-B","680668","0.15711806"
"16994","3.97588832","0.0","0.25151612","0.0","1","6","false","DHRS4","58.0","1","0","0","0.66934574","false","0","DHRS4","0","0.0"
"16996","3.97588832","0.0","0.25151612","0.0","1","6","false","GNPAT","58.0","1","0","0","0.66934574","false","0","GNPAT","0","0.0"
"16998","3.857022","2.0382E-4","0.25926738","0.0","2","6","false","IMPDH2","50.5","2","0","0","0.68255311","false","0","IMPDH2","4988","0.51030928"
"17000","3.97588832","0.0","0.25151612","0.0","1","6","false","MAP2K2","58.0","1","0","0","0.66934574","false","0","MAP2K2","0","0.0"
"17002","3.97588832","0.0","0.25151612","0.0","1","6","false","PEX12","58.0","1","0","0","0.66934574","false","0","PEX12","0","0.0"
"17004","3.97588832","0.0","0.25151612","0.0","1","6","false","PEX16","58.0","1","0","0","0.66934574","false","0","PEX16","0","0.0"
"17006","3.97588832","0.0","0.25151612","0.0","1","6","false","PEX2","58.0","1","0","0","0.66934574","false","0","PEX2","0","0.0"
"17012","3.97588832","0.0","0.25151612","0.0","1","6","false","CNP","58.0","1","0","0","0.66934574","false","0","CNP","0","0.0"
"17016","3.97588832","0.0","0.25151612","0.0","1","6","false","DYNC2H1","58.0","1","0","0","0.66934574","false","0","DYNC2H1","0","0.0"
"17019","3.857022","2.0382E-4","0.25926738","0.0","2","6","false","LRPPRC","50.5","2","0","0","0.68255311","false","0","LRPPRC","4988","0.51030928"
"17021","3.97588832","0.0","0.25151612","0.0","1","6","false","TUBB2A","58.0","1","0","0","0.66934574","false","0","TUBB2A","0","0.0"
"17024","3.97588832","0.0","0.25151612","0.0","1","6","false","TUBB4A","58.0","1","0","0","0.66934574","false","0","TUBB4A","0","0.0"
"17027","3.97588832","0.0","0.25151612","0.0","1","6","false","PEX13","58.0","1","0","0","0.66934574","false","0","PEX13","0","0.0"
"17030","4.04145516","0.0","0.24743563","0.0","1","7","false","USP3","16.0","1","0","0","0.66206054","false","0","USP3","0","0.0"
"17035","3.98519459","7.381E-5","0.25092878","0.0","2","6","false","EEF1G","33.5","2","0","0","0.66831171","false","0","EEF1G","27680","0.53278689"
"17037","4.43950931","0.0","0.22525012","0.0","1","8","false","LDHB","38.0","1","0","0","0.6178323","false","0","LDHB","0","0.0"
"17039","4.43950931","0.0","0.22525012","0.0","1","8","false","CKB","38.0","1","0","0","0.6178323","false","0","CKB","0","0.0"
"17041","4.43950931","0.0","0.22525012","0.0","1","8","false","ENO1","38.0","1","0","0","0.6178323","false","0","ENO1","0","0.0"
"17043","4.43950931","0.0","0.22525012","0.0","1","8","false","DAZAP1","38.0","1","0","0","0.6178323","false","0","DAZAP1","0","0.0"
"17045","4.43950931","0.0","0.22525012","0.0","1","8","false","SEC13","38.0","1","0","0","0.6178323","false","0","SEC13","0","0.0"
"17049","4.07910321","0.0","0.24515192","0.0","1","6","false","ACTR1B","51.0","1","0","0","0.65787742","false","0","ACTR1B","0","0.0"
"17053","4.10575296","0.0","0.24356068","0.0","1","7","false","YES1","47.0","1","0","0","0.65491634","false","0","YES1","0","0.0"
"17055","3.82360406","0.0","0.26153336","0.0","1","6","false","LGALS7B; LGALS7","171.0","1","0","0","0.68626622","false","0","LGALS7B; LGALS7","0","0.0"
"17057","3.9894247","0.0","0.25066271","0.0","1","7","false","CEBPE","62.0","1","0","0","0.6678417","false","0","CEBPE","0","0.0"
"17060","4.10744501","0.0","0.24346035","0.0","1","7","false","SNAP23","36.0","1","0","0","0.65472833","false","0","SNAP23","0","0.0"
"17062","3.9894247","0.0","0.25066271","0.0","1","7","false","ELOB","62.0","1","0","0","0.6678417","false","0","ELOB","0","0.0"
"17064","4.14763113","0.0","0.24110148","0.0","1","7","false","MYLIP","10.0","1","0","0","0.65026321","false","0","MYLIP","0","0.0"
"17066","3.86717428","0.0","0.25858674","0.0","1","6","false","POMP","160.0","1","0","0","0.68142508","false","0","POMP","0","0.0"
"17069","4.01353638","0.0","0.24915683","0.0","1","7","false","WAS","64.0","1","0","0","0.66516262","false","0","WAS","0","0.0"
"17071","5.31852792","0.0","0.18802195","0.0","1","8","false","TIFA","20.0","1","0","0","0.52016356","false","0","TIFA","0","0.0"
"17074","3.76818951","8.9383E-4","0.26537943","0.0","4","6","false","CALCOCO2","62.25","4","0","0","0.69242339","false","0","CALCOCO2","66652","0.25735294"
"17078","3.82360406","0.0","0.26153336","0.0","1","6","false","RPL26","171.0","1","0","0","0.68626622","false","0","RPL26","0","0.0"
"17080","4.19162437","0.0","0.238571","0.0","1","7","false","RBM18","5.0","1","0","0","0.64537507","false","0","RBM18","0","0.0"
"17082","4.00888325","0.0","0.24944603","0.0","1","6","false","PRKAA2","61.0","1","0","0","0.66567964","false","0","PRKAA2","0","0.0"
"17084","3.78299492","4.3119E-4","0.26434083","0.0","2","6","false","HSD17B14","123.0","2","0","0","0.69077834","false","0","HSD17B14","220634","0.53508772"
"17089","4.10956007","0.0","0.24333505","0.0","1","7","false","ZNF564","38.0","1","0","0","0.65449333","false","0","ZNF564","0","0.0"
"17092","4.02961083","1.161E-4","0.24816292","0.0","3","6","false","CDC73","32.0","3","0","1","0.66337657","false","0","CDC73","2468","0.50819672"
"17094","4.18824027","0.0","0.23876376","0.0","1","7","false","IFIT1","9.0","1","0","0","0.64575108","false","0","IFIT1","0","0.0"
"17096","3.85659898","0.0","0.25929582","0.0","1","6","false","RPS12","100.0","1","0","0","0.68260011","false","0","RPS12","0","0.0"
"17098","3.857022","2.2257E-4","0.25926738","0.0","2","6","false","NMI","86.5","2","0","0","0.68255311","false","0","NMI","17758","0.50294118"
"17100","4.05837563","0.0","0.246404","0.0","1","7","false","PPP2R2C","45.0","1","0","0","0.66018049","false","0","PPP2R2C","0","0.0"
"17102","3.60067682","0.00335302","0.27772556","0.0","5","6","false","YWHAZ","85.2","5","0","0","0.71103591","false","0","YWHAZ","322326","0.21589744"
"17104","4.14763113","0.0","0.24110148","0.0","1","7","false","SSU72","22.0","1","0","0","0.65026321","false","0","SSU72","0","0.0"
"17106","4.14763113","0.0","0.24110148","0.0","1","7","false","TTC39C","22.0","1","0","0","0.65026321","false","0","TTC39C","0","0.0"
"17108","4.16370558","0.0","0.24017068","0.0","1","7","false","KHDRBS3","21.0","1","0","0","0.64847716","false","0","KHDRBS3","0","0.0"
"17111","4.04610829","1.6734E-4","0.24715107","0.0","2","7","false","S100A10","38.0","2","0","0","0.66154352","false","0","S100A10","12956","0.50684932"
"17113","4.14763113","0.0","0.24110148","0.0","1","7","false","HEXA","22.0","1","0","0","0.65026321","false","0","HEXA","0","0.0"
"17116","4.14763113","0.0","0.24110148","0.0","1","7","false","AHCY","22.0","1","0","0","0.65026321","false","0","AHCY","0","0.0"
"17118","4.14763113","0.0","0.24110148","0.0","1","7","false","PAPSS1","22.0","1","0","0","0.65026321","false","0","PAPSS1","0","0.0"
"17122","4.19077834","0.0","0.23861916","0.0","1","7","false","NR1C1","6.0","1","0","0","0.64546907","false","0","NR1C1","0","0.0"
"17124","3.79314721","0.0","0.26363332","1.0","2","6","false","PSMA6","130.0","2","0","0","0.68965031","false","0","PSMA6","0","0.60747664"
"17128","4.19162437","0.0","0.238571","0.0","1","7","false","MRPL23","5.0","1","0","0","0.64537507","false","0","MRPL23","0","0.0"
"17130","3.86717428","0.0","0.25858674","0.0","1","6","false","NOTCH2NL","160.0","1","0","0","0.68142508","false","0","NOTCH2NL","0","0.0"
"17132","3.79314721","0.0","0.26363332","1.0","2","6","false","PSMA2","130.0","2","0","0","0.68965031","false","0","PSMA2","0","0.60747664"
"17135","3.82360406","0.0","0.26153336","0.0","1","6","false","SPINT2","171.0","1","0","0","0.68626622","false","0","SPINT2","0","0.0"
"17137","5.40439932","0.0","0.18503444","0.0","1","8","false","SLC16A1","11.0","1","0","0","0.5106223","false","0","SLC16A1","0","0.0"
"17139","3.96192893","0.0","0.25240231","1.0","2","7","false","SDHB","45.0","2","0","0","0.67089679","false","0","SDHB","0","0.54878049"
"17142","4.01353638","0.0","0.24915683","0.0","1","7","false","HMGXB4","64.0","1","0","0","0.66516262","false","0","HMGXB4","0","0.0"
"17144","3.82360406","0.0","0.26153336","0.0","1","6","false","RPLP2","171.0","1","0","0","0.68626622","false","0","RPLP2","0","0.0"
"17147","4.01353638","0.0","0.24915683","0.0","1","7","false","SLU7","64.0","1","0","0","0.66516262","false","0","SLU7","0","0.0"
"17149","4.04695431","0.0","0.2470994","0.0","2","7","false","ATAD3A","49.0","2","0","1","0.66144952","false","0","ATAD3A","0","0.0"
"17152","4.04695431","0.0","0.2470994","0.0","1","7","false","NUP93","49.0","1","0","0","0.66144952","false","0","NUP93","0","0.0"
"17154","4.04695431","0.0","0.2470994","0.0","2","7","false","TNPO3","49.0","2","0","1","0.66144952","false","0","TNPO3","0","0.0"
"17157","4.04695431","0.0","0.2470994","0.0","1","7","false","FANCI","49.0","1","0","0","0.66144952","false","0","FANCI","0","0.0"
"17159","4.04695431","0.0","0.2470994","0.0","2","7","false","SMPD4","49.0","2","0","1","0.66144952","false","0","SMPD4","0","0.0"
"17165","4.11252115","0.0","0.24315984","0.0","1","7","false","NDUFS1","26.0","1","0","0","0.65416432","false","0","NDUFS1","0","0.0"
"17167","4.11252115","0.0","0.24315984","0.0","1","7","false","NDUFA10","26.0","1","0","0","0.65416432","false","0","NDUFA10","0","0.0"
"17170","4.11252115","0.0","0.24315984","0.0","1","7","false","TMED9","26.0","1","0","0","0.65416432","false","0","TMED9","0","0.0"
"17172","4.11252115","0.0","0.24315984","0.0","1","7","false","NPC2","26.0","1","0","0","0.65416432","false","0","NPC2","0","0.0"
"17176","4.11252115","0.0","0.24315984","0.0","1","7","false","Sep-09","26.0","1","0","0","0.65416432","false","0","Sep-09","0","0.0"
"17182","3.88790186","7.4909E-4","0.25720814","0.0","4","6","false","SMURF2","39.25","4","0","0","0.67912202","false","0","SMURF2","115586","0.2619863"
"17185","4.10575296","0.0","0.24356068","0.0","1","7","false","VAPA","47.0","1","0","0","0.65491634","false","0","VAPA","0","0.0"
"17187","4.00676819","1.2626E-4","0.2495777","0.0","3","6","false","HOXC8","37.0","3","0","1","0.66591465","false","0","HOXC8","9760","0.50704225"
"17190","4.11632826","0.0","0.24293495","0.0","1","7","false","RPS20","39.0","1","0","0","0.6537413","false","0","RPS20","0","0.0"
"17192","3.86040609","8.911E-5","0.25904011","0.0","2","6","false","KRT40","86.0","2","0","0","0.6821771","false","0","KRT40","14970","0.51204819"
"17194","4.10575296","0.0","0.24356068","0.0","1","7","false","ATP6V1B1","47.0","1","0","0","0.65491634","false","0","ATP6V1B1","0","0.0"
"17201","3.84729272","3.9179E-4","0.25992303","0.0","3","7","false","RAF1","61.66666667","3","0","0","0.68363414","false","0","RAF1","32204","0.348659"
"17208","3.99746193","7.357E-5","0.25015873","0.0","2","6","false","LYN","28.5","2","0","0","0.66694867","false","0","LYN","2986","0.5"
"17210","4.10194585","0.0","0.24378674","0.0","3","6","false","GIT1","17.0","3","0","1","0.65533935","false","0","GIT1","0","0.0"
"17213","4.00634518","0.0","0.24960405","0.0","1","6","false","SUPT16H","51.0","1","0","0","0.66596165","false","0","SUPT16H","0","0.0"
"17220","3.96996616","0.0","0.25189132","0.0","1","7","false","SUCLA2","64.0","1","0","0","0.67000376","false","0","SUCLA2","0","0.0"
"17222","4.16201354","0.0","0.24026832","0.0","1","6","false","ANXA7","7.0","1","0","0","0.64866516","false","0","ANXA7","0","0.0"
"17225","4.01353638","0.0","0.24915683","0.0","1","7","false","SLFN12","64.0","1","0","0","0.66516262","false","0","SLFN12","0","0.0"
"17229","4.11632826","0.0","0.24293495","0.0","1","7","false","EFHD1","39.0","1","0","0","0.6537413","false","0","EFHD1","0","0.0"
"17235","3.89340102","0.0","0.25684485","0.0","1","6","false","RPS5","101.0","1","0","0","0.678511","false","0","RPS5","0","0.0"
"17237","3.79357022","2.3283E-4","0.26360393","0.0","2","6","false","HECW2","94.0","2","0","0","0.68960331","false","0","HECW2","15032","0.5027027"
"17241","4.19077834","0.0","0.23861916","0.0","2","7","false","RARA","6.0","2","0","1","0.64546907","false","0","RARA","0","0.0"
"17243","4.10659898","0.0","0.24351051","0.0","1","7","false","MRPS18B","30.0","1","0","0","0.65482234","false","0","MRPS18B","0","0.0"
"17245","4.04187817","0.0","0.24740973","0.0","1","7","false","IGFBP7","57.0","1","0","0","0.66201354","false","0","IGFBP7","0","0.0"
"17249","3.9894247","0.0","0.25066271","0.0","1","7","false","PHYH","62.0","1","0","0","0.6678417","false","0","PHYH","0","0.0"
"17251","4.00380711","0.0","0.24976228","0.0","1","6","false","NDFIP1","63.0","1","0","0","0.66624365","false","0","NDFIP1","0","0.0"
"17257","3.9534687","0.0","0.25294244","1.0","2","6","false","PARP1","49.5","2","0","0","0.67183681","false","0","PARP1","0","0.54395604"
"17265","4.10871404","0.0","0.24338515","0.0","1","7","false","VTN","52.0","1","0","0","0.65458733","false","0","VTN","0","0.0"
"17272","4.04483926","0.0","0.24722861","0.0","1","7","false","LSM1","66.0","1","0","0","0.66168453","false","0","LSM1","0","0.0"
"17275","3.89001692","2.2225E-4","0.25706829","0.0","2","6","false","DYNLT1","53.5","2","0","0","0.67888701","false","0","DYNLT1","45802","0.50970874"
"17277","4.18739425","0.0","0.238812","0.0","1","7","false","MAPRE2","9.0","1","0","0","0.64584508","false","0","MAPRE2","0","0.0"
"17279","4.18739425","0.0","0.238812","0.0","2","7","false","ERBIN","9.0","2","0","1","0.64584508","false","0","ERBIN","0","0.0"
"17281","4.18739425","0.0","0.238812","0.0","2","7","false","DLG1","9.0","2","0","1","0.64584508","false","0","DLG1","0","0.0"
"17283","3.9894247","0.0","0.25066271","0.0","1","7","false","KLHDC5","62.0","1","0","0","0.6678417","false","0","KLHDC5","0","0.0"
"17285","3.89340102","0.0","0.25684485","0.0","1","6","false","ELP1","101.0","1","0","0","0.678511","false","0","ELP1","0","0.0"
"17288","4.14763113","0.0","0.24110148","0.0","2","7","false","RELN","10.0","2","0","1","0.65026321","false","0","RELN","0","0.0"
"17290","4.04483926","0.0","0.24722861","0.0","1","7","false","LSM6","66.0","1","0","0","0.66168453","false","0","LSM6","0","0.0"
"17292","4.11252115","0.0","0.24315984","0.0","1","7","false","P4HB","14.0","1","0","0","0.65416432","false","0","P4HB","0","0.0"
"17294","4.07910321","0.0","0.24515192","0.0","1","6","false","HOXA9","51.0","1","0","0","0.65787742","false","0","HOXA9","0","0.0"
"17296","4.01522843","0.0","0.24905183","0.0","1","6","false","BACE1","35.0","1","0","0","0.66497462","false","0","BACE1","0","0.0"
"17300","4.00634518","0.0","0.24960405","0.0","1","6","false","SSBP2","51.0","1","0","0","0.66596165","false","0","SSBP2","0","0.0"
"17302","3.71615905","0.01393404","0.26909505","0.0","28","7","false","RCC1","2.71428571","28","0","0","0.69820455","false","0","RCC1","1943952","0.04511278"
"17303","4.71573604","0.0","0.21205597","0.0","1","8","false","NTMT1","28.0","1","0","0","0.58714044","false","0","NTMT1","0","0.0"
"17306","3.92935702","4.6863E-4","0.25449456","0.0","3","6","false","ATG5","49.66666667","3","0","0","0.67451589","false","0","ATG5","31758","0.3501199"
"17308","3.74661591","0.00189194","0.26690753","0.0","5","6","false","UBA52","65.4","5","0","0","0.69482045","false","0","UBA52","187996","0.21830508"
"17310","4.1142132","0.0","0.24305984","0.0","1","7","false","XRN1","35.0","1","0","0","0.65397631","false","0","XRN1","0","0.0"
"17315","4.05541455","0.0","0.24658392","0.0","1","7","false","CREBZF","39.0","1","0","0","0.66050949","false","0","CREBZF","0","0.0"
"17317","4.41539763","0.0","0.22648017","0.0","1","7","false","PANX1","50.0","1","0","0","0.62051137","false","0","PANX1","0","0.0"
"17319","4.18824027","0.0","0.23876376","0.0","2","7","false","PCCA","9.0","2","0","1","0.64575108","false","0","PCCA","0","0.0"
"17322","4.48181049","0.0","0.22312412","0.0","1","7","false","NCL","48.0","1","0","0","0.61313217","false","0","NCL","0","0.0"
"17324","4.00380711","0.0","0.24976228","0.0","1","6","false","RNF125","63.0","1","0","0","0.66624365","false","0","RNF125","0","0.0"
