,C_GSM208622.cel,C_GSM208623.cel,C_GSM208624.cel,P_GSM208625.cel,P_GSM208626.cel,P_GSM208627.cel,P_GSM208628.cel,P_GSM208629.cel
GNAT2,30.0747794061325,36.7674241207485,29.5736304142797,26.5583366364857,24.6775179791268,28.5329898770779,29.6515374868459,30.6096792740414
ZFHX3,25.0646192531537,32.6087374108275,25.6176689146326,40.1793568979176,33.4823566422432,41.2090610458214,34.7047262230336,24.6428806968584
KLHL4,31.0707342695274,38.8667349938962,37.2629578184748,36.3048543707688,28.1969144192646,31.2825852963139,28.6734408249206,30.5208276530955
TMC6,105.867864303479,70.6008520773739,102.011594179169,120.71729927209,101.934221840779,135.993251981521,100.330242935938,103.00686384992
ITFG2,23.3665026754466,27.4876171835311,23.6016769411921,28.3584321466808,27.9043725942501,27.9043725942501,29.8223825328301,25.0371717403792
RP5-1118D24.2,17.1851762219282,17.9174617080025,17.9666132400954,21.6416063312112,20.2627282298218,21.9186344160367,17.9185227614032,18.1654574474044
MS4A2,19.2676352770893,22.153193119842,21.028910317056,22.4105075369004,21.1651347575102,27.5858078694102,25.8033266489755,22.5240714402771
DNAJC15,48.8863104746789,48.0156070131221,55.3248396100242,56.1835737895565,69.6461069165181,82.0394748072963,68.0987595695832,45.6637923819728
PTH2R,42.8439065745935,42.6588765059219,40.3914637414472,34.861701777263,37.6751065022195,24.715579310864,30.5590352881946,44.8359908584087
IL22RA1,22.4336309968907,20.9860610046185,22.8604701966732,24.3273887249279,24.2725696453599,23.3205383324912,28.3747917712859,23.502659441438
SLC1A3,1118.83123569954,441.834277797528,1320.58129635247,1103.77177779753,952.956102107711,2614.59883570375,2013.11032843139,1256.39272253139
EXD3,33.9681866791212,33.8818242909325,34.1834223069779,49.9826655610796,40.6523420800492,36.6715770161971,43.117923072679,32.4367136631131
TAPBP,282.732636147449,255.652552418693,282.633794614083,244.594392850964,240.284277797528,283.121843049242,209.867409553178,224.371777797528
KIR2DS1,125.986171931033,156.986405486357,138.987547884036,157.585299560999,135.807471977808,181.134277797528,175.956177194976,164.3780853121
ABCC4,14.9051184309879,13.8319196376894,15.1558945644068,17.563962894751,14.7807955623348,22.2725710877517,17.7550130332059,15.1245352582151
FCGRT,122.093126244716,122.058389796187,118.784280794024,149.013023919957,119.407697389285,163.634618060633,140.00927780714,126.753072243682
ABHD17B,91.8642858246601,57.1767681132079,66.8749190795272,56.93675162866,57.9133615571734,54.3554505549316,54.8069862075191,68.6860695923539
AP1S1,44.7907653369974,40.9998802939539,46.2115829755168,34.7704154446163,43.7635911999322,30.8512345379384,28.7901769549231,44.8990911833734
PSEN1,160.621777797542,91.6475571753971,138.371305095862,82.8792152611058,91.5882530381801,128.845883705384,88.2062106244478,107.339451097984
STARD8,114.971124733722,143.484277800851,131.674365630143,192.489699349342,145.843670701731,159.93828971066,154.596777797632,125.265172899387
UBE2V2,101.816095287438,88.0538345478677,91.3568118482734,47.8107536113668,96.2927826441005,46.7443699892744,41.9901325164111,106.846826695914
SDF4,371.059861994287,300.847219832452,309.835253955931,267.911754451869,317.726161455692,275.561145164647,293.534277797527,288.561073041909
KCNJ3,38.3197059860564,49.1096217786989,38.9515168343113,40.4575654185112,36.2272513437123,33.8757651826888,36.1093482562618,37.0415142355986
SCAF11,90.4911091275906,111.017150220108,96.8769904945021,106.737936212033,102.092843997498,129.912382830623,152.665022471349,109.118802539729
NDUFV1,649.03449278418,578.103178152772,628.856584475225,316.085082711433,685.661945053041,305.497094808771,303.506904107515,655.646777797529
MOGAT2,110.274086212243,113.226647903143,110.560458284715,141.721545221063,125.774359615992,127.895274407367,156.263731588429,104.563067825555
FAM153A ,11.7706858964431,12.9839390796872,13.4279436601278,14.5773866837173,12.6162886102416,15.2896434212557,14.5524955301163,14.1908984335181
ERCC4,60.652776127725,85.1962987950579,68.5764504441991,98.2594809260639,70.6847130440061,88.0468049231908,90.2432635863935,77.7225510666365
NSA2,241.272242610891,249.039497122533,204.62559356275,255.241164163787,231.09015990545,307.946027473181,307.043345666401,253.177740288139
KLHL36,23.3619546007107,21.9685423009498,25.9898161052724,27.0101118811663,24.6070836431054,26.0538886895866,32.1148461425552,26.1165200040869
PDE4A,214.666984874864,233.821777797528,257.788709244416,195.809277797528,235.507644631852,87.8858117128162,145.476693670507,203.071777797528
ESF1,16.043970782539,17.9685354428794,16.0899515202157,19.3721350859777,17.5420943650525,19.5808781363855,29.8472613077887,18.4031820626089
MAPKAPK2,165.32171616752,150.64739833482,148.549818573155,180.88413430461,174.983041382478,190.166061651196,213.593446112685,146.245802311165
PASK,101.893717981809,104.683547461166,97.1226365690894,128.784584955776,97.5381911384773,166.042994917491,119.978898867597,111.381024365675
AP3S2 ,154.5715821283,180.983113542687,165.94346304278,123.388772999696,160.625184056729,121.773647813121,127.118921619348,174.896777797528
LOC101060521 ,107.53431975122,69.3740266015922,89.8304735260036,61.2747417070028,72.6388241561366,77.8512185774426,65.6479370618964,84.769657895804
PTGIS,41.460297477502,55.9137573910869,50.7907075619051,52.2398015660469,51.472472220367,63.1510266685415,66.9054888312614,55.8349173413854
TUT1,67.395772774631,62.7488886136183,54.5629456557683,69.5221181798469,76.3141015163837,65.8752215786959,70.7980692503703,64.2754843967742
GNAS,5115.98884518583,4878.53304418958,4460.08387244846,4369.42695138077,4980.22342310591,2664.94940198646,3421.15677599145,4080.14259807205
XPO7,207.559277797528,186.159636820442,205.500056278912,122.666094455431,178.90021081456,169.842812417817,140.180839045993,212.884277797528
HNF4A,25.1493669740993,26.1240308686222,19.7838839818045,27.4607678811014,30.9593126388221,27.8068903584213,27.4211894257711,23.5623651627189
EIF4B,123.222325820223,100.867568943953,104.282159642901,106.171835528439,115.203173122361,150.792494868416,131.78114985762,155.813228714084
KANK2,140.00927780714,140.221777806242,136.24909593987,243.486502854193,231.610747716678,224.009277797528,208.284277797527,101.434432838822
TCEAL1,201.79753619562,186.37393042159,202.542385892933,143.929998187189,185.606391032456,160.532055507749,140.26161581503,208.178087556451
ITGAV,183.707673494259,102.047528147175,200.545362168011,170.527886152218,189.392159028893,203.234575338324,213.332634275253,262.725067982143
IQGAP2,17.1365782658534,19.8725700664942,16.8174651245405,22.420378758238,19.6378631896915,19.2758852931571,25.921723991634,18.3634559492832
CDH12,25.2809650262239,32.619157315412,35.0086535170868,23.9627066523418,24.5669565219519,13.1827374854848,18.4588972187253,34.4770506974804
CASP8,38.273541783617,52.8086220175542,44.7291628835837,66.6238327540434,47.603152514227,54.9866782481387,56.8189784115924,45.9835594389546
BCAS4,64.4010542427846,55.3934382039469,64.9287045387123,50.3402288715441,56.0618515917478,57.1267745401654,46.6387906865194,59.7533514322967
CES2,151.707559714713,195.899197237835,216.696433170907,172.809788154193,151.63761443202,122.165481464527,177.17530077045,151.584124847372
UQCRC2,307.79087281973,243.974987615896,234.143985922314,87.7249715100831,270.781806759282,140.545353586594,95.3483323691864,291.895464605721
ROM1,41.8618742793365,41.3998033095845,41.5783037126521,56.3454964395546,56.6916494794581,70.3398220126246,61.3614964137907,33.3942725180119
DMP1,8.63276613686546,9.48367893158725,8.25485891845736,10.6664647824342,9.35007919193893,9.89996981699347,12.6664288005486,8.90604825780931
CCIN,58.6887899441824,84.5827101415783,77.4425683963852,101.777080531041,83.1968422164863,85.2779264942373,89.5614844634265,74.9389728850921
RPS9,529.534277797528,437.502161946684,417.19110318188,476.523272001574,474.346777797527,558.132299587548,591.408034950995,560.966624018277
LLPH,13.5248097141912,14.5515871227484,14.0859000722718,15.0125550837183,14.7856842949596,19.4316516013418,14.620671625998,17.3272732540102
ALDH3B2,22.7787051804858,29.3350450272006,24.8785545882008,34.3882580601529,26.3458931674391,29.9418275248938,34.3673182685107,26.2875986036395
INHBC,67.0750933082088,84.2150511501231,68.0579297908014,79.6929719346245,75.1918652340537,82.6191940211926,89.4622963762244,87.7070192394521
TRNAU1AP,47.2592939686524,57.2947728871055,53.9993356152324,63.9080510271708,69.7607576868937,63.6250616462138,55.405557522019,52.7609588726796
STOML1,186.747546192573,216.03640494541,202.301781362243,154.174237002733,220.832693873894,107.977052759354,120.18244659415,187.603110959268
OLFM1,1256.73586885552,1314.03427779753,1760.85321007292,867.92415190813,1420.5875561598,164.229006301346,773.347573215466,948.72214962865
BAZ2A,47.8463448238437,52.0860000028083,51.2863102413909,76.9905025431824,53.6760987144965,58.5683095055785,53.3708163865916,55.6186942724015
RNF10,359.689526974332,263.710079992138,305.616617287706,267.607622816347,299.083571574416,272.973403720555,229.754154597462,255.186654487446
MECP2,211.57504689619,152.771145404734,183.869532546944,148.343384805575,159.759904129941,119.75110418839,133.400267486035,189.240311044335
RABL2A ,30.2664418098449,22.3980887764189,25.1046896394949,20.8339906254195,23.0272354807335,20.8138043489909,15.8070815556822,25.9264404083705
KCNJ6,126.20158285217,132.923753508457,121.245747631443,106.804778005637,128.049674165191,43.6321757661147,69.7503093980036,110.135937586949
FANCE,35.4875608240977,39.2483023637023,39.1796867760422,45.7710949364601,40.7839816031941,42.4297988515513,44.5701671089036,38.3084592187145
DDX24,1176.79746289724,1012.83409603672,1131.68377964125,706.381498628311,1205.58021161088,542.29884997586,670.19020508953,1106.7342126026
TRO,40.0583065559625,24.6512634974226,39.2668544127947,17.701978149585,33.6892276001579,19.9707261188346,15.7236533413753,35.6244276204483
GOLT1B,25.3347873333776,19.0376835877015,21.7199567046391,14.7365888759568,17.8024941222304,18.6235111279087,19.4269718458754,21.9964151852027
ZNF331,139.950645099809,170.225110435273,156.384277797585,169.067162171285,172.32355195956,171.033715052057,172.450370123013,173.836088052594
OGFOD2,26.5269957903277,29.2781772629306,27.7335006551571,39.416193727673,33.443604367125,31.2825852963139,29.9129694279478,27.8487949377205
AC009947.3 ,12.8327199454548,13.5056691319599,14.1979097061949,13.8299995815621,16.1139475005159,14.1908182251679,15.6693601092817,15.2669335701431
EFHC1,22.9753105790579,22.1159042715556,26.8472317266583,19.3612744796107,22.2191850450493,21.8701231190885,20.3011372916159,22.5670528584892
ZMYND11,704.803540027356,587.224699918723,697.752851463315,686.106912589722,803.346777797527,844.05115060065,808.571677489488,669.8823467846
KRCC1,120.947625135812,70.9823035721038,84.8595050418202,98.1527448281379,93.0402489944251,163.362746428804,154.478986757123,110.873800051814
ADCY3,81.8963907711038,59.910106368779,72.9962874114886,59.3909246583316,77.3323674067771,53.3580067796739,52.078531939872,54.8082607097455
DIP2A,150.849818461517,157.261002392451,139.947787304306,173.118240663392,166.47177779753,164.903209280611,181.490818116263,148.721777798189
SOX18,11.1453202323166,10.9174378108345,12.6657404340304,11.6849004536501,9.03448794571744,10.773737686362,9.93423935030663,9.4318533342184
GNB2L1 ,907.057418575946,672.977802739249,753.183214893694,651.809673434094,1142.76247129487,1481.97893919869,1008.65296314348,1031.89053352361
RPS16,2107.24748994759,1472.96877097186,1732.12632103942,1645.33690214964,1990.17056508936,2598.39789429207,2525.56813229395,2230.71553254713
NLGN4X,65.8386785024305,58.0444971869735,81.919834712025,57.7289948171549,58.9351577065505,31.4950772455452,47.0590593335944,66.9690681508299
LY96,18.1585406739292,13.0953332382427,11.394011139882,14.3175979168268,16.2871556737855,80.9398671685921,18.8849875351515,39.8974213653935
UBR5,32.9418546315334,29.6449917024998,39.1388735330383,43.0839688256159,36.233270577258,50.8363067153637,55.5060729120957,31.731901377732
MSL1,362.13154868335,352.942911592378,388.032174862774,214.371777797527,457.953827586716,211.928998855214,182.882886029316,321.933837148122
PNN,862.246790998699,508.983074972254,618.083868556257,660.969480777267,738.212990162437,905.09769736983,932.14265434331,838.978928146089
ACVR2B,44.3217090459177,50.6037514928387,47.4988542855525,48.2297639968363,39.5344425959665,44.9718197999743,37.3684072311497,38.6719991717968
WBP5,195.534432843564,124.385929476246,118.209797405248,167.67067697825,158.839269635658,151.136038072277,299.402854119979,241.66656153453
DDRGK1,192.538293804014,143.473230296949,185.897863935488,121.738475956948,164.965635993097,148.191464499608,147.53440921813,154.846777797623
GGT5,104.744094272949,110.987540177103,101.209440536458,162.939824409531,121.582374073001,123.809633674931,115.131984726896,106.121835602968
TFPI2,7.20007504259002,8.35614882250021,7.20225315422251,9.29155958491848,8.23732127301662,8.34574649275938,8.24188492822215,8.11054381440847
TTTY15,78.2635278815957,68.2962319709891,58.3176794739626,58.1171369705026,64.4853646260052,52.2964817258005,50.5709982244804,65.3056477963646
GLTSCR1,99.0543798308774,94.6062180686337,104.00920400856,92.7579778710559,91.3266260374389,86.9859573740316,95.3676428897416,75.8568709228473
HCK,26.8051243820973,25.6858668640006,25.701523736,28.7288583517373,23.9118420304397,59.3808255853766,32.5643448715913,52.2778594830556
GUCY2F,27.1766450238538,30.0113319704716,27.4924038669815,28.8315482962931,30.6341842555156,32.2521850807678,30.8793194346445,33.9124624775729
SKAP2,55.0856179082494,46.6982561982784,52.9959667719354,37.8848282418444,47.5693440770541,46.6788095118514,38.8850472055357,51.5632119549073
ITGA9,27.8453746050097,29.8676930878086,28.8239833742763,30.9309643917654,31.9385568720383,30.3556893832567,32.8864914883852,31.4884325343199
PSMG1,67.234977285076,66.6938122390532,65.0858980161177,42.9170358952733,72.4311061243416,53.3997060274177,42.7976206491541,61.5378286312359
ZNF580,307.124000965782,321.644946688489,457.100108037219,349.339629747907,351.675672447314,239.448211352787,254.834277797527,186.331637140871
EDEM3,19.2983878291301,24.1866454911502,25.2466932803012,21.9127315148962,25.1273288800067,31.3575922683686,28.3767342468014,29.6740267747534
NME1,663.43867175447,571.421777797527,501.061979073373,245.463518553414,672.996859291106,297.043804103974,250.069259800988,579.725072926092
TMX4,616.141690451757,445.633149044294,523.698203354604,245.610654439144,768.062675447235,169.506865368399,194.270464880679,402.555929519636
GRM4,74.6220793311856,98.1323705845763,83.8886271359352,134.798223983015,87.8335141031247,107.887906469052,108.10911491866,86.2910489526176
MCM3AP,73.6923953881211,85.132906056448,75.1524952521098,110.122402502428,83.8295002111094,102.583806859274,116.377808855581,71.1223384596345
SOCS2,22.0330813755357,24.0161577462217,20.5264088630385,23.2816889711955,24.5141359623631,27.2695531935831,26.0654800166971,23.1497932310912
PRKACG,66.8790774918944,76.2192810614311,65.6584758869746,102.691785112514,72.0010306054998,83.811844803118,81.9013833449065,71.0404666081399
FBXO34,389.321777797528,314.417041840834,378.159277797528,282.226437139136,385.819485179096,216.679502300824,248.006876092932,330.01214264952
PGD,189.48633322436,171.831424459898,196.205601926302,107.755871596127,159.222427693979,157.226591718083,131.044746969265,202.410018174251
ATP6V1G2-DDX39B ,401.710746133604,325.326730791298,424.178436846188,288.623507690684,270.191368120029,330.498616202891,208.721177456593,420.924275876359
IL1RN,8.78662958920829,9.87636226383843,9.41929560063101,10.6998032670024,9.61710750831561,10.8409806171715,10.2793580061656,10.1868986455196
